code;roundTheClock;zone24;timeZone;workingHours;coordinates latitude;coordinates longitude;fullAddress;subwayStations;locationCategory;services;conditionCode
365550;False;False;0;[[30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [32400000, 59400000], None, None, None];55.68011;37.71703;г. Москва, ул. Гурьянова, д. 55;[];Отделение банка;{'QRCODE': True, 'PAY_CASH': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
10357512;False;False;0;[[28800000, 72000000], None, [28800000, 72000000], None, [28800000, 72000000], None, [28800000, 72000000], None, [28800000, 72000000], None, [28800000, 72000000], None, [28800000, 72000000], None];55.811558;37.642419;г. Москва, пер. Зубарев,  15, к. 1;[['Алексеевская', 'ОРА', '500']];Бизнес-центр;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
60015540;False;False;0;[[36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None];55.658835;37.741908;г. Москва, ул. Люблинская, д. 153;[['Братиславская', 'САЛ', '450']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
60002737;False;False;0;[[30600000, 73800000], None, [30600000, 73800000], None, [30600000, 73800000], None, [30600000, 73800000], None, [30600000, 73800000], None, [32400000, 54000000], None, None, None];55.714419;37.402713;г. Москва, ул. Вяземская, д. 4;[];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
60024307;True;True;0;[];55.870553;37.661063;г. Москва, ул. Менжинского,  38, к. 1стр2;[['Бабушкинская', 'ОРА', '200']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
60008480;True;True;0;[];55.67877;37.643152;г. Москва, ул. Нагатинская, д. 16;[['Коломенская', 'ЗЕЛ', '1260'], ['Нагатинская', 'СЕР', '1360']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
60000644;True;True;0;[];55.758772;37.610269;г. Москва, пер. Газетный,  17, стр. 2;[['Охотный Ряд', 'КРА', '340'], ['Театральная', 'ЗЕЛ', '490']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
60014550;True;True;0;[];55.64192;37.523456;г. Москва, ул. Профсоюзная, д. 104;[['Беляево', 'ОРА', '120']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
60014616;True;True;0;[];55.621221;37.738108;г. Москва, ул. Шипиловская,  50, к. 1;[['Шипиловская', 'САЛ', '300']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
615363;True;True;0;[];55.856472;37.348554;г. Москва, ш. Пятницкое,  43к2;[['Пятницкое Шоссе', 'СИН', '310']];Отделение банка;{'QRCODE': True, 'PAY_CASH': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
541573;True;True;0;[];55.673775;37.760457;г. Москва, ул. Совхозная, д. 39;[['Люблино', 'САЛ', '90']];Отделение банка;{'QRCODE': True, 'PAY_CASH': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
773427;False;False;0;[[28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None];55.675133;37.723743;г. Москва, ул. Шоссейная, д. 49;[];Магазин;{'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
60006266;False;False;0;[[30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [32400000, 61200000], None, None, None];55.604742;37.712318;г. Москва, ул. Домодедовская, д. 28;[['Домодедовская', 'ЗЕЛ', '660']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
60024142;True;True;0;[];55.606822;37.589536;г. Москва, ул. Чертановская,  48к3;[['Пражская', 'СЕР', '940']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
60002736;False;False;0;[[36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None];55.619467;37.50928;г. Москва, пр-кт Новоясеневский, д. 1;[['Тёплый Стан', 'ОРА', '140']];ТЦ;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
60017335;True;True;0;[];55.742732;37.502866;г. Москва, пр-д Багратионовский, д. 7к20А;[['Багратионовская', 'ГОЛ', '330']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
60027291;True;True;0;[];55.654508;37.574516;г. Москва, ул. Каховка, д. 23;[];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
60006364;True;False;0;[];55.606355;37.285887;г. Москва, ул. Рейсовая 2-я, д. 2к5;[];Транспортный объект;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
60015557;True;True;0;[];55.659378;37.757521;г. Москва, ул. Братиславская, д. 16к1;[['Братиславская', 'САЛ', '320']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
60009470;True;True;0;[];55.680164;37.663251;г. Москва, пр-кт Андропова, д. 28к2;[['Коломенская', 'ЗЕЛ', '70']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
60016113;True;True;0;[];55.847277;37.637534;г. Москва, пр-д Лазоревый,  1А, к. 3;[['Ботанический Сад', 'ОРА', '120'], ['Ботанический Сад', 'КРЖ', '220']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
60003215;True;True;0;[];55.777059;37.480552;г. Москва, ул. Народного Ополчения,  20, к. 1;[];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
10114698;True;True;0;[];55.646737;37.740596;г. Москва, б-р Новочеркасский, д. 46;[['Марьино', 'САЛ', '330']];Отделение банка;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
60016348;False;False;0;[[36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None];55.876527;37.421931;г. Москва, км МКАД 73-Й, д. 7;[];ТЦ;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
651661;False;False;0;[[32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None];55.626103;37.306953;г. Москва, п. Внуковское, ул. Летчика Ульянина, д. 5;[];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
659339;False;False;0;[[32400000, 64800000], None, [32400000, 64800000], None, [32400000, 64800000], None, [32400000, 64800000], None, [32400000, 64800000], None, None, None, None, None];55.723898;37.653843;г. Москва, пер. 1-й Дербеневский, д. 5;[['Пролетарская', 'ФИО', '1060'], ['Павелецкая', 'ЗЕЛ', '1150'], ['Крестьянская Застава', 'САЛ', '1200'], ['Павелецкая', 'КОР', '1430']];Бизнес-центр;{'QRCODE': True, 'SELF_ENCASHMENT': False, 'PAY_CASH': False, 'CASHIN': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
60009400;False;False;0;[[30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [32400000, 61200000], None, None, None];55.777059;37.480552;г. Москва, ул. Народного Ополчения,  20, к. 1;[];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
11168938;False;False;0;[[36000000, 75600000], None, [36000000, 75600000], None, [36000000, 75600000], None, [36000000, 75600000], None, [36000000, 75600000], None, [36000000, 75600000], None, [36000000, 75600000], None];55.700162;37.855635;г. Москва, пр-кт Лермонтовский,  19к2;[['Лермонтовский Проспект', 'ФИО', '130']];ТЦ;{'QRCODE': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
788878;False;False;0;[[30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [32400000, 61200000], None, None, None];55.704509;37.512838;г. Москва, пр-кт Мичуринский, д. 3;[['Ломоносовский Проспект', 'ЖЕЛ', '110']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': False, 'PAY_CASH': False, 'CASHIN': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
723470;False;False;0;[[30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [32400000, 61200000], None, None, None];55.887175;37.650765;г. Москва, ул. Широкая, д. 8;[['Медведково', 'ОРА', '660']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
411621;False;False;0;[[32400000, 61200000], None, [32400000, 61200000], None, [32400000, 61200000], None, [32400000, 61200000], None, [32400000, 57600000], None, None, None, None, None];55.77198;37.467096;г. Москва, ул. Саляма Адиля,  2/44;[];Медицинское учреждение;{'PAY_SERVICES': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
60001501;False;False;0;[[30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [32400000, 61200000], None, None, None];55.851056;37.352559;г. Москва, ул. Митинская, д. 47;[['Пятницкое Шоссе', 'СИН', '420']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
789535;False;False;0;[[30600000, 70200000], None, [34200000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [36000000, 57600000], None, None, None];55.680204;37.557861;г. Москва, пр-кт Нахимовский, д. 65;[['Профсоюзная', 'ОРА', '390']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
10837985;False;False;0;[[30600000, 75600000], None, [30600000, 75600000], None, [30600000, 75600000], None, [30600000, 75600000], None, [30600000, 75600000], None, [32400000, 61200000], None, [36000000, 54000000], None];55.897588;37.580948;г. Москва, ул. Череповецкая, д. 20;[['Алтуфьево', 'СЕР', '360']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
60021165;True;True;0;[];55.709459;37.894624;г. Москва, ул. Дмитриевского, д. 21;[['Лухмановская', 'РОЗ', '100']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
60012178;False;False;0;[[32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [36000000, 64800000], None, None, None];55.767418;37.601169;г. Москва, ул. Тверская, д. 22;[['Пушкинская', 'ФИО', '240'], ['Пушкинская', 'ЗЕЛ', '270'], ['Маяковская', 'ЗЕЛ', '350'], ['Чеховская', 'СЕР', '460']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
972582;False;False;0;[[32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None];55.715707;37.771312;г. Москва, ул. Окская, д. 36к1;[['Окская', 'РОЗ', '680'], ['Кузьминки', 'ФИО', '1160']];Магазин;{'QRCODE': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
11781181;False;False;0;[[32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None];55.557756;37.554962;г. Москва, ул. Поляны,  5;[['Улица Скобелевская', 'СЕГ', '1050'], ['Бульвар Адмирала Ушакова', 'СЕГ', '1650'], ['Бульвар Дмитрия Донского', 'СЕР', '1740'], ['Улица Старокачаловская', 'СЕГ', '1770']];ТЦ;{'QRCODE': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
331332;False;False;0;[[36000000, 72000000], None, [36000000, 72000000], None, [36000000, 72000000], None, [36000000, 72000000], None, [36000000, 72000000], None, [36000000, 64800000], None, None, None];55.752141;37.590713;г. Москва, ул. Новый Арбат, д. 17;[['Смоленская', 'ГОЛ', '640'], ['Арбатская', 'ГОЛ', '680'], ['Арбатская', 'СИН', '790'], ['Кропоткинская', 'КРА', '1050']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
